Adipose_Subcutaneous	ENSG00000153002.12	chr3	+	ENSG00000153002.12.4	ENST00000468341.1	148827811,148827820,148827895,148827924,148828001,148828078,148834497,148834623,148840685,148840786,148840873,148840976,148841822,148841835,148841925,148844477,148844589,148844676,148844701,148844768,148845423,148845627,148857456,148857542,148859814,148860187	148827820,148827895,148828001,148828078,148834497,148834623,148840685,148840786,148841822,148841925,148844477,148844589,148844676,148844701	0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0	tss,tss,d,tss,a,d,a,d,a,d,a,d,a,tes,d,a,d,a,tes,d,a,d,a,d,a,tes	0
Adipose_Visceral_Omentum	ENSG00000153002.12	chr3	+	ENSG00000153002.12.4	ENST00000468341.1	148827811,148827820,148827895,148827924,148828001,148828078,148834497,148834623,148840685,148840786,148840873,148840976,148841822,148841835,148841925,148844477,148844589,148844676,148844701,148844768,148845423,148845627,148857456,148857542,148859814,148860187	148827820,148827895,148828001,148828078,148834497,148834623,148840685,148840786,148841822,148841925,148844477,148844589,148844676,148844701	0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0	tss,tss,d,tss,a,d,a,d,a,d,a,d,a,tes,d,a,d,a,tes,d,a,d,a,d,a,tes	0
Adrenal_Gland	ENSG00000153002.12	chr3	+	ENSG00000153002.12.4	ENST00000468341.1	148827811,148827820,148827895,148827924,148828001,148828078,148834497,148834623,148840685,148840786,148840873,148840976,148841822,148841835,148841925,148844477,148844589,148844676,148844701,148844768,148845423,148845627,148857456,148857542,148859814,148860187	148827820,148827895,148828001,148828078,148834497,148834623,148840685,148840786,148841822,148841925,148844477,148844589,148844676,148844701	0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0	tss,tss,d,tss,a,d,a,d,a,d,a,d,a,tes,d,a,d,a,tes,d,a,d,a,d,a,tes	0
Adipose_Subcutaneous	ENSG00000153002.12	chr3	+	ENSG00000153002.12.4	ENST00000465718.1	148827811,148827820,148827895,148827924,148828001,148828078,148834497,148834623,148840685,148840786,148840873,148840976,148841822,148841835,148841925,148844477,148844589,148844676,148844701,148844768,148845423,148845627,148857456,148857542,148859814,148860187	148827924,148828078,148834497,148834623,148840685,148840976,148841822,148841835	0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0	tss,tss,d,tss,a,d,a,d,a,d,a,d,a,tes,d,a,d,a,tes,d,a,d,a,d,a,tes	0
Adipose_Visceral_Omentum	ENSG00000153002.12	chr3	+	ENSG00000153002.12.4	ENST00000465718.1	148827811,148827820,148827895,148827924,148828001,148828078,148834497,148834623,148840685,148840786,148840873,148840976,148841822,148841835,148841925,148844477,148844589,148844676,148844701,148844768,148845423,148845627,148857456,148857542,148859814,148860187	148827924,148828078,148834497,148834623,148840685,148840976,148841822,148841835	0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0	tss,tss,d,tss,a,d,a,d,a,d,a,d,a,tes,d,a,d,a,tes,d,a,d,a,d,a,tes	0
Adrenal_Gland	ENSG00000153002.12	chr3	+	ENSG00000153002.12.4	ENST00000465718.1	148827811,148827820,148827895,148827924,148828001,148828078,148834497,148834623,148840685,148840786,148840873,148840976,148841822,148841835,148841925,148844477,148844589,148844676,148844701,148844768,148845423,148845627,148857456,148857542,148859814,148860187	148827924,148828078,148834497,148834623,148840685,148840976,148841822,148841835	0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0	tss,tss,d,tss,a,d,a,d,a,d,a,d,a,tes,d,a,d,a,tes,d,a,d,a,d,a,tes	0
Adipose_Subcutaneous	ENSG00000170471.15	chr20	+	ENSG00000170471.15.2	ENST00000495949.1	38497438,38497480,38497517,38499446,38499634,38500003,38509076,38509209,38516191,38516371,38517505,38517655,38517783,38518001,38521496,38521699,38524777,38524946,38525403,38525519,38525894,38526043,38531166,38531232,38532729,38532860,38535073,38535208,38539775,38539959,38541040,38541193,38546242,38546431,38548688,38548796,38551070,38551224,38553866,38554077,38558294,38558454,38562531,38562698,38565355,38565479,38567095,38567233,38569887,38569997,38570768,38570848,38574149,38574299,38574773,38575070	38497438,38497517,38499446,38500003	1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	tss,tss,d,a,d,tes,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,tes	0
Adipose_Visceral_Omentum	ENSG00000170471.15	chr20	+	ENSG00000170471.15.2	ENST00000495949.1	38497438,38497480,38497517,38499446,38499634,38500003,38509076,38509209,38516191,38516371,38517505,38517655,38517783,38518001,38521496,38521699,38524777,38524946,38525403,38525519,38525894,38526043,38531166,38531232,38532729,38532860,38535073,38535208,38539775,38539959,38541040,38541193,38546242,38546431,38548688,38548796,38551070,38551224,38553866,38554077,38558294,38558454,38562531,38562698,38565355,38565479,38567095,38567233,38569887,38569997,38570768,38570848,38574149,38574299,38574773,38575070	38497438,38497517,38499446,38500003	1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	tss,tss,d,a,d,tes,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,tes	0
Adrenal_Gland	ENSG00000170471.15	chr20	+	ENSG00000170471.15.2	ENST00000495949.1	38497438,38497480,38497517,38499446,38499634,38500003,38509076,38509209,38516191,38516371,38517505,38517655,38517783,38518001,38521496,38521699,38524777,38524946,38525403,38525519,38525894,38526043,38531166,38531232,38532729,38532860,38535073,38535208,38539775,38539959,38541040,38541193,38546242,38546431,38548688,38548796,38551070,38551224,38553866,38554077,38558294,38558454,38562531,38562698,38565355,38565479,38567095,38567233,38569887,38569997,38570768,38570848,38574149,38574299,38574773,38575070	38497438,38497517,38499446,38500003	1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	tss,tss,d,a,d,tes,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,tes	0
Adipose_Subcutaneous	ENSG00000170471.15	chr20	+	ENSG00000170471.15.2	ENST00000438490.2	38497438,38497480,38497517,38499446,38499634,38500003,38509076,38509209,38516191,38516371,38517505,38517655,38517783,38518001,38521496,38521699,38524777,38524946,38525403,38525519,38525894,38526043,38531166,38531232,38532729,38532860,38535073,38535208,38539775,38539959,38541040,38541193,38546242,38546431,38548688,38548796,38551070,38551224,38553866,38554077,38558294,38558454,38562531,38562698,38565355,38565479,38567095,38567233,38569887,38569997,38570768,38570848,38574149,38574299,38574773,38575070	38497480,38497517,38499446,38499634,38509076,38509209,38516191,38516371,38517505,38517655,38517783,38518001,38521496,38521699,38524777,38524946,38525403,38525519,38525894,38526043,38531166,38531232,38532729,38532860,38535073,38535208,38539775,38539959,38541040,38541193,38546242,38546431,38548688,38548796,38551070,38551224,38553866,38554077,38558294,38558454,38562531,38562698,38565355,38565479,38567095,38567233,38569887,38569997,38570768,38570848,38574149,38574299,38574773,38575070	0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	tss,tss,d,a,d,tes,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,tes	0
Adipose_Visceral_Omentum	ENSG00000170471.15	chr20	+	ENSG00000170471.15.2	ENST00000438490.2	38497438,38497480,38497517,38499446,38499634,38500003,38509076,38509209,38516191,38516371,38517505,38517655,38517783,38518001,38521496,38521699,38524777,38524946,38525403,38525519,38525894,38526043,38531166,38531232,38532729,38532860,38535073,38535208,38539775,38539959,38541040,38541193,38546242,38546431,38548688,38548796,38551070,38551224,38553866,38554077,38558294,38558454,38562531,38562698,38565355,38565479,38567095,38567233,38569887,38569997,38570768,38570848,38574149,38574299,38574773,38575070	38497480,38497517,38499446,38499634,38509076,38509209,38516191,38516371,38517505,38517655,38517783,38518001,38521496,38521699,38524777,38524946,38525403,38525519,38525894,38526043,38531166,38531232,38532729,38532860,38535073,38535208,38539775,38539959,38541040,38541193,38546242,38546431,38548688,38548796,38551070,38551224,38553866,38554077,38558294,38558454,38562531,38562698,38565355,38565479,38567095,38567233,38569887,38569997,38570768,38570848,38574149,38574299,38574773,38575070	0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	tss,tss,d,a,d,tes,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,tes	0
Adrenal_Gland	ENSG00000170471.15	chr20	+	ENSG00000170471.15.2	ENST00000438490.2	38497438,38497480,38497517,38499446,38499634,38500003,38509076,38509209,38516191,38516371,38517505,38517655,38517783,38518001,38521496,38521699,38524777,38524946,38525403,38525519,38525894,38526043,38531166,38531232,38532729,38532860,38535073,38535208,38539775,38539959,38541040,38541193,38546242,38546431,38548688,38548796,38551070,38551224,38553866,38554077,38558294,38558454,38562531,38562698,38565355,38565479,38567095,38567233,38569887,38569997,38570768,38570848,38574149,38574299,38574773,38575070	38497480,38497517,38499446,38499634,38509076,38509209,38516191,38516371,38517505,38517655,38517783,38518001,38521496,38521699,38524777,38524946,38525403,38525519,38525894,38526043,38531166,38531232,38532729,38532860,38535073,38535208,38539775,38539959,38541040,38541193,38546242,38546431,38548688,38548796,38551070,38551224,38553866,38554077,38558294,38558454,38562531,38562698,38565355,38565479,38567095,38567233,38569887,38569997,38570768,38570848,38574149,38574299,38574773,38575070	0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	tss,tss,d,a,d,tes,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,d,a,tes	0
Adipose_Subcutaneous	ENSG00000164118.13	chr4	+	ENSG00000164118.13.2	ENST00000457424.6	174283904,174283905,174283911,174283923,174283944,174283969,174284018,174284062,174284141,174285433,174285575,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303802,174303850,174304246,174304280,174304370,174308688,174308775,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174320328,174331481,174332293,174333380	174283904,174284062,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303850,174304246,174304370,174308688,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174331481,174333380	1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1	tss,tss,tss,tss,d,tss,tss,d,d,a,d,a,d,a,d,a,d,a,tes,d,a,tes,d,a,tes,d,a,d,a,d,a,d,a,d,a,d,a,d,tes,a,tes,tes	0
Adipose_Visceral_Omentum	ENSG00000164118.13	chr4	+	ENSG00000164118.13.2	ENST00000457424.6	174283904,174283905,174283911,174283923,174283944,174283969,174284018,174284062,174284141,174285433,174285575,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303802,174303850,174304246,174304280,174304370,174308688,174308775,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174320328,174331481,174332293,174333380	174283904,174284062,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303850,174304246,174304370,174308688,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174331481,174333380	1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1	tss,tss,tss,tss,d,tss,tss,d,d,a,d,a,d,a,d,a,d,a,tes,d,a,tes,d,a,tes,d,a,d,a,d,a,d,a,d,a,d,a,d,tes,a,tes,tes	0
Adrenal_Gland	ENSG00000164118.13	chr4	+	ENSG00000164118.13.2	ENST00000457424.6	174283904,174283905,174283911,174283923,174283944,174283969,174284018,174284062,174284141,174285433,174285575,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303802,174303850,174304246,174304280,174304370,174308688,174308775,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174320328,174331481,174332293,174333380	174283904,174284062,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303850,174304246,174304370,174308688,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174331481,174333380	1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1	tss,tss,tss,tss,d,tss,tss,d,d,a,d,a,d,a,d,a,d,a,tes,d,a,tes,d,a,tes,d,a,d,a,d,a,d,a,d,a,d,a,d,tes,a,tes,tes	0
Adipose_Subcutaneous	ENSG00000164118.13	chr4	+	ENSG00000164118.13.2	ENST00000396791.7	174283904,174283905,174283911,174283923,174283944,174283969,174284018,174284062,174284141,174285433,174285575,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303802,174303850,174304246,174304280,174304370,174308688,174308775,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174320328,174331481,174332293,174333380	174283905,174284062,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303850,174304246,174304370,174308688,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174331481,174332293	0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0	tss,tss,tss,tss,d,tss,tss,d,d,a,d,a,d,a,d,a,d,a,tes,d,a,tes,d,a,tes,d,a,d,a,d,a,d,a,d,a,d,a,d,tes,a,tes,tes	0
Adipose_Visceral_Omentum	ENSG00000164118.13	chr4	+	ENSG00000164118.13.2	ENST00000396791.7	174283904,174283905,174283911,174283923,174283944,174283969,174284018,174284062,174284141,174285433,174285575,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303802,174303850,174304246,174304280,174304370,174308688,174308775,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174320328,174331481,174332293,174333380	174283905,174284062,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303850,174304246,174304370,174308688,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174331481,174332293	0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0	tss,tss,tss,tss,d,tss,tss,d,d,a,d,a,d,a,d,a,d,a,tes,d,a,tes,d,a,tes,d,a,d,a,d,a,d,a,d,a,d,a,d,tes,a,tes,tes	0
Adrenal_Gland	ENSG00000164118.13	chr4	+	ENSG00000164118.13.2	ENST00000396791.7	174283904,174283905,174283911,174283923,174283944,174283969,174284018,174284062,174284141,174285433,174285575,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303802,174303850,174304246,174304280,174304370,174308688,174308775,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174320328,174331481,174332293,174333380	174283905,174284062,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303850,174304246,174304370,174308688,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174331481,174332293	0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0	tss,tss,tss,tss,d,tss,tss,d,d,a,d,a,d,a,d,a,d,a,tes,d,a,tes,d,a,tes,d,a,d,a,d,a,d,a,d,a,d,a,d,tes,a,tes,tes	0
Adipose_Subcutaneous	ENSG00000164118.13	chr4	+	ENSG00000164118.13.2	ENST00000503780.6	174283904,174283905,174283911,174283923,174283944,174283969,174284018,174284062,174284141,174285433,174285575,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303802,174303850,174304246,174304280,174304370,174308688,174308775,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174320328,174331481,174332293,174333380	174283911,174283944,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303850,174304246,174304370,174308688,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174320328	0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0	tss,tss,tss,tss,d,tss,tss,d,d,a,d,a,d,a,d,a,d,a,tes,d,a,tes,d,a,tes,d,a,d,a,d,a,d,a,d,a,d,a,d,tes,a,tes,tes	0
Adipose_Visceral_Omentum	ENSG00000164118.13	chr4	+	ENSG00000164118.13.2	ENST00000503780.6	174283904,174283905,174283911,174283923,174283944,174283969,174284018,174284062,174284141,174285433,174285575,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303802,174303850,174304246,174304280,174304370,174308688,174308775,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174320328,174331481,174332293,174333380	174283911,174283944,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303850,174304246,174304370,174308688,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174320328	0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0	tss,tss,tss,tss,d,tss,tss,d,d,a,d,a,d,a,d,a,d,a,tes,d,a,tes,d,a,tes,d,a,d,a,d,a,d,a,d,a,d,a,d,tes,a,tes,tes	0
Adrenal_Gland	ENSG00000164118.13	chr4	+	ENSG00000164118.13.2	ENST00000503780.6	174283904,174283905,174283911,174283923,174283944,174283969,174284018,174284062,174284141,174285433,174285575,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303802,174303850,174304246,174304280,174304370,174308688,174308775,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174320328,174331481,174332293,174333380	174283911,174283944,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303850,174304246,174304370,174308688,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174320328	0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0	tss,tss,tss,tss,d,tss,tss,d,d,a,d,a,d,a,d,a,d,a,tes,d,a,tes,d,a,tes,d,a,d,a,d,a,d,a,d,a,d,a,d,tes,a,tes,tes	0
Adipose_Subcutaneous	ENSG00000164118.13	chr4	+	ENSG00000164118.13.2	ENST00000514712.5	174283904,174283905,174283911,174283923,174283944,174283969,174284018,174284062,174284141,174285433,174285575,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303802,174303850,174304246,174304280,174304370,174308688,174308775,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174320328,174331481,174332293,174333380	174283923,174284141,174299071,174299211,174302038,174302187,174303702,174303802	0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	tss,tss,tss,tss,d,tss,tss,d,d,a,d,a,d,a,d,a,d,a,tes,d,a,tes,d,a,tes,d,a,d,a,d,a,d,a,d,a,d,a,d,tes,a,tes,tes	0
Adipose_Visceral_Omentum	ENSG00000164118.13	chr4	+	ENSG00000164118.13.2	ENST00000514712.5	174283904,174283905,174283911,174283923,174283944,174283969,174284018,174284062,174284141,174285433,174285575,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303802,174303850,174304246,174304280,174304370,174308688,174308775,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174320328,174331481,174332293,174333380	174283923,174284141,174299071,174299211,174302038,174302187,174303702,174303802	0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	tss,tss,tss,tss,d,tss,tss,d,d,a,d,a,d,a,d,a,d,a,tes,d,a,tes,d,a,tes,d,a,d,a,d,a,d,a,d,a,d,a,d,tes,a,tes,tes	0
Adrenal_Gland	ENSG00000164118.13	chr4	+	ENSG00000164118.13.2	ENST00000514712.5	174283904,174283905,174283911,174283923,174283944,174283969,174284018,174284062,174284141,174285433,174285575,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303802,174303850,174304246,174304280,174304370,174308688,174308775,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174320328,174331481,174332293,174333380	174283923,174284141,174299071,174299211,174302038,174302187,174303702,174303802	0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	tss,tss,tss,tss,d,tss,tss,d,d,a,d,a,d,a,d,a,d,a,tes,d,a,tes,d,a,tes,d,a,d,a,d,a,d,a,d,a,d,a,d,tes,a,tes,tes	0
Adipose_Subcutaneous	ENSG00000164118.13	chr4	+	ENSG00000164118.13.2	ENST00000515299.5	174283904,174283905,174283911,174283923,174283944,174283969,174284018,174284062,174284141,174285433,174285575,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303802,174303850,174304246,174304280,174304370,174308688,174308775,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174320328,174331481,174332293,174333380	174283969,174284141,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303850,174304246,174304370,174308688,174308775	0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	tss,tss,tss,tss,d,tss,tss,d,d,a,d,a,d,a,d,a,d,a,tes,d,a,tes,d,a,tes,d,a,d,a,d,a,d,a,d,a,d,a,d,tes,a,tes,tes	0
Adipose_Visceral_Omentum	ENSG00000164118.13	chr4	+	ENSG00000164118.13.2	ENST00000515299.5	174283904,174283905,174283911,174283923,174283944,174283969,174284018,174284062,174284141,174285433,174285575,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303802,174303850,174304246,174304280,174304370,174308688,174308775,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174320328,174331481,174332293,174333380	174283969,174284141,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303850,174304246,174304370,174308688,174308775	0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	tss,tss,tss,tss,d,tss,tss,d,d,a,d,a,d,a,d,a,d,a,tes,d,a,tes,d,a,tes,d,a,d,a,d,a,d,a,d,a,d,a,d,tes,a,tes,tes	0
Adrenal_Gland	ENSG00000164118.13	chr4	+	ENSG00000164118.13.2	ENST00000515299.5	174283904,174283905,174283911,174283923,174283944,174283969,174284018,174284062,174284141,174285433,174285575,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303802,174303850,174304246,174304280,174304370,174308688,174308775,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174320328,174331481,174332293,174333380	174283969,174284141,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303850,174304246,174304370,174308688,174308775	0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	tss,tss,tss,tss,d,tss,tss,d,d,a,d,a,d,a,d,a,d,a,tes,d,a,tes,d,a,tes,d,a,d,a,d,a,d,a,d,a,d,a,d,tes,a,tes,tes	0
Adipose_Subcutaneous	ENSG00000164118.13	chr4	+	ENSG00000164118.13.2	ENST00000503053.5	174283904,174283905,174283911,174283923,174283944,174283969,174284018,174284062,174284141,174285433,174285575,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303802,174303850,174304246,174304280,174304370,174308688,174308775,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174320328,174331481,174332293,174333380	174284018,174284141,174285433,174285575,174299071,174299211,174302038,174302187,174303702,174303850,174304246,174304280	0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	tss,tss,tss,tss,d,tss,tss,d,d,a,d,a,d,a,d,a,d,a,tes,d,a,tes,d,a,tes,d,a,d,a,d,a,d,a,d,a,d,a,d,tes,a,tes,tes	0
Adipose_Visceral_Omentum	ENSG00000164118.13	chr4	+	ENSG00000164118.13.2	ENST00000503053.5	174283904,174283905,174283911,174283923,174283944,174283969,174284018,174284062,174284141,174285433,174285575,174297965,174298063,174299071,174299211,174302038,174302187,174303702,174303802,174303850,174304246,174304280,174304370,174308688,174308775,174308860,174309849,174310057,174310782,174310859,174316165,174316291,174316529,174316568,174317334,174318666,174318834,174319088,174320328,174331481,174332293,174333380	174284018,174284141,174285433,174285575,174299071,174299211,174302038,174302187,174303702,174303850,174304246,174304280	0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	tss,tss,tss,tss,d,tss,tss,d,d,a,d,a,d,a,d,a,d,a,tes,d,a,tes,d,a,tes,d,a,d,a,d,a,d,a,d,a,d,a,d,tes,a,tes,tes	0
